publication_id,publication_datetime
31391,2022-04-14 09:14
31392,2022-04-14 08:41
31393,2022-04-13 11:02
31394,2022-04-13 09:52
31395,2022-04-12 14:13
31396,2022-04-12 14:10
31397,2022-04-12 05:17
31398,2022-04-11 13:51
31399,2022-04-11 10:51
31400,2022-04-11 08:57
31401,2022-04-11 08:47
31402,2022-04-09 20:02
31403,2022-04-08 22:47
31404,2022-04-08 16:49
31405,2022-04-08 11:21
31406,2022-04-08 09:33
31407,2022-04-07 13:56
31408,2022-04-07 13:48
31409,2022-04-07 12:10
31410,2022-04-06 12:59
31411,2022-04-05 15:29
31412,2022-04-05 12:53
31413,2022-04-05 12:49
31414,2022-04-05 11:46
31415,2022-04-05 11:43
31416,2022-04-05 10:04
31417,2022-04-05 08:13
31418,2022-04-05 04:35
31419,2022-04-05 01:51
31420,2022-04-04 09:21
31421,2022-04-04 02:27
31422,2022-04-02 12:09
31423,2022-04-01 17:01
31424,2022-04-01 16:58
31425,2022-04-01 16:45
31426,2022-04-01 15:55
31427,2022-04-01 10:24
31428,2022-04-01 10:23
31429,2022-03-31 18:54
31430,2022-03-31 17:08
31431,2022-03-31 15:06
31432,2022-03-31 15:00
31433,2022-03-31 11:19
31434,2022-03-31 11:15
31435,2022-03-31 01:17
31436,2022-03-30 16:40
31437,2022-03-29 15:56
31438,2022-03-29 15:14
31439,2022-03-29 13:06
31440,2022-03-29 12:40
31441,2022-03-26 14:32
31442,2022-03-26 11:09
31443,2022-03-25 22:19
31444,2022-03-25 17:00
31445,2022-03-25 15:25
31446,2022-03-25 12:11
31447,2022-03-25 12:10
31448,2022-03-24 23:05
31449,2022-03-24 19:57
31450,2022-03-24 18:45
31451,2022-03-24 18:29
31452,2022-03-24 11:03
31453,2022-03-23 21:15
31454,2022-03-23 16:46
31455,2022-03-23 16:38
31456,2022-03-23 16:29
31457,2022-03-23 09:15
31458,2022-03-20 18:44
31459,2022-03-18 12:43
31460,2022-03-18 12:06
31461,2022-03-18 11:33
31462,2022-03-18 10:52
31463,2022-03-16 14:12
31464,2022-03-16 12:47
31465,2022-03-13 19:41
31466,2022-03-10 22:29
31467,2022-03-10 14:13
31468,2022-03-10 12:43
31469,2022-03-08 13:29
31470,2022-03-07 23:30
31471,2022-03-07 14:42
31472,2022-03-07 12:31
31473,2022-03-07 09:42
31474,2022-03-06 17:48
31475,2022-03-06 17:44
31476,2022-03-05 21:18
31477,2022-03-05 12:29
31478,2022-03-04 15:48
31479,2022-03-04 13:39
31480,2022-03-04 13:11
31481,2022-03-04 13:10
31482,2022-03-04 11:16
31483,2022-03-03 10:49
31484,2022-03-02 13:40
31485,2022-03-02 12:59
31486,2022-03-02 12:58
31487,2022-03-01 23:30
31488,2022-03-01 15:18
31489,2022-03-01 12:48
31490,2022-02-28 22:05
31491,2022-02-28 18:55
31492,2022-02-28 17:04
31493,2022-02-28 14:29
31494,2022-02-28 13:47
31495,2022-02-28 13:27
31496,2022-02-27 15:43
31497,2022-02-25 16:03
31498,2022-02-25 15:51
31499,2022-02-25 14:10
31500,2022-02-25 09:26
31501,2022-02-24 17:46
31502,2022-02-24 09:51
31503,2022-02-23 16:38
31504,2022-02-22 16:51
31505,2022-02-22 15:09
31506,2022-02-22 11:51
31507,2022-02-22 11:27
31508,2022-02-22 08:52
31509,2022-02-21 14:41
31510,2022-02-21 13:55
31511,2022-02-20 11:41
31512,2022-02-20 07:25
31513,2022-02-18 21:57
31514,2022-02-18 11:45
31515,2022-02-18 10:39
31516,2022-02-15 21:34
31517,2022-02-15 20:19
31518,2022-02-15 17:30
31519,2022-02-15 12:40
31520,2022-02-15 08:50
31521,2022-02-14 16:13
31522,2022-02-14 12:46
31523,2022-02-14 09:31
31524,2022-02-12 19:17
31525,2022-02-12 16:21
31526,2022-02-11 20:57
31527,2022-02-11 16:55
31528,2022-02-11 11:13
31529,2022-02-11 10:59
31530,2022-02-11 09:27
31531,2022-02-10 12:14
31532,2022-02-10 12:08
31533,2022-02-10 00:20
31534,2022-02-09 14:36
31535,2022-02-08 15:27
31536,2022-02-08 10:40
31537,2022-02-08 10:20
31538,2022-02-03 12:11
31539,2022-02-01 22:57
31540,2022-02-01 17:25
31541,2022-02-01 16:52
31542,2022-01-28 17:03
31543,2022-01-23 12:38
31544,2022-01-21 09:44
31545,2022-01-13 16:53
31546,2022-01-12 15:30
31547,2022-01-04 14:23
31548,2022-01-01 13:59
31549,2021-12-30 14:09
31550,2021-12-30 13:48
31551,2021-12-29 02:06
31552,2021-12-24 11:59
31553,2021-12-23 06:13
31554,2021-12-23 05:58
31555,2021-12-22 21:05
31556,2021-12-22 21:03
31557,2021-12-22 21:03
31558,2021-12-21 14:26
31559,2021-12-20 09:49
31560,2021-12-19 09:16
31561,2021-12-19 09:13
31562,2021-12-14 01:06
31563,2021-12-13 11:39
31564,2021-12-13 08:47
31565,2021-12-12 18:45
31566,2021-12-11 00:29
31567,2021-12-10 23:50
31568,2021-12-10 23:13
31569,2021-12-09 10:43
31570,2021-12-07 11:31
31571,2021-12-07 09:54
31572,2021-12-06 21:51
31573,2021-12-03 18:47
31574,2021-11-29 23:59
31575,2021-11-29 23:56
31576,2021-11-29 23:27
31577,2021-11-26 13:12
31578,2021-11-26 13:12
31579,2021-11-26 09:25
31580,2021-11-26 08:58
31581,2021-11-26 08:58
31582,2021-11-24 11:50
31583,2021-11-19 16:47
31584,2021-11-16 12:11
31585,2021-11-16 11:03
31586,2021-11-15 14:12
31587,2021-11-14 09:48
31588,2021-11-12 08:41
31589,2021-11-11 16:46
31590,2021-11-11 12:21
31591,2021-11-10 12:01
31592,2021-11-06 12:30
31593,2021-11-04 09:45
31594,2021-11-03 11:51
31595,2021-11-03 09:29
31596,2021-11-02 15:49
31597,2021-11-02 14:16
31598,2021-11-02 13:19
31599,2021-10-27 12:59
31600,2021-10-27 11:42
31601,2021-10-26 23:03
31602,2021-10-22 12:27
31603,2021-10-21 12:37
31604,2021-10-17 20:05
31605,2021-10-16 01:55
31606,2021-10-13 16:26
31607,2021-10-11 10:52
31608,2021-10-10 23:39
31609,2021-10-07 09:43
31610,2021-10-04 14:42
31611,2021-09-30 18:14
31612,2021-09-07 16:39
31613,2021-09-06 12:44
31614,2021-09-06 12:43
31615,2021-09-06 12:41
31616,2021-08-13 20:04
31617,2021-08-04 17:19
31618,2021-08-04 14:09
31619,2021-07-30 13:36
31620,2021-07-30 13:32
31621,2021-07-27 15:00
31622,2021-06-07 00:47
31623,2021-05-27 08:32
31624,2022-06-07 07:12
31625,2022-06-07 05:21
31626,2022-06-07 05:17
31627,2022-06-07 03:01
31628,2022-06-07 00:27
31629,2022-06-07 00:26
31630,2022-06-07 00:24
31631,2022-06-06 23:37
31632,2022-06-06 23:35
31633,2022-06-06 23:34
31634,2022-06-06 23:33
31635,2022-06-06 23:31
31636,2022-06-07 17:29
31637,2022-06-07 15:35
31638,2022-06-07 13:35
31639,2022-06-07 12:46
31640,2022-06-07 09:49
31641,2022-06-06 08:14
31642,2022-06-06 08:12
31643,2022-06-05 18:39
31644,2022-06-05 17:33
31645,2022-06-05 15:39
31646,2022-06-05 11:45
31647,2022-06-05 06:36
31648,2022-06-04 17:28
31649,2022-06-03 20:36
31650,2022-06-03 17:53
31651,2022-06-03 15:14
31652,2022-06-03 13:43
31653,2022-06-03 10:30
31654,2022-06-03 09:40
31655,2022-06-03 09:29
31656,2022-06-03 09:23
31657,2022-06-03 09:22
31658,2022-06-03 09:21
31659,2022-06-03 09:10
31660,2022-06-03 08:28
31661,2022-06-09 13:51
31662,2022-06-09 13:36
31663,2022-06-09 13:03
31664,2022-06-09 12:35
31665,2022-06-09 09:01
31666,2022-06-08 13:55
31667,2022-06-08 09:20
31668,2022-06-07 13:57
31669,2022-06-07 13:10
31670,2022-06-07 10:40
31671,2022-06-07 00:47
31672,2022-06-07 00:35
31673,2022-06-06 16:21
31674,2022-06-06 14:12
31675,2022-06-06 13:55
31676,2022-06-06 13:45
31677,2022-06-06 07:21
31678,2022-06-05 23:28
31679,2022-06-05 17:45
31680,2022-06-05 09:47
31681,2022-06-04 14:41
31682,2022-06-04 08:20
31683,2022-06-03 13:25
31684,2022-06-03 12:01
31685,2022-06-03 12:00
31686,2022-06-03 11:56
31687,2022-06-03 11:56
31688,2022-06-03 11:54
31689,2022-06-03 10:49
31690,2022-06-03 10:47
31691,2022-06-03 10:04
31692,2022-06-03 09:52
31693,2022-06-03 08:30
31694,2022-06-03 08:22
31695,2022-06-03 08:15
31696,2022-06-09 17:23
31697,2022-05-26 06:39
31698,2022-05-25 22:43
31699,2022-05-25 14:46
31700,2022-05-24 18:03
31701,2022-05-24 17:41
31702,2022-05-24 17:38
31703,2022-05-24 17:35
31704,2022-05-23 22:14
31705,2022-05-23 20:27
31706,2022-05-23 18:10
31707,2022-05-23 17:59
31708,2022-05-23 17:29
31709,2022-05-23 16:51
31710,2022-05-23 16:03
31711,2022-05-23 13:13
31712,2022-05-23 12:54
31713,2022-05-23 09:53
31714,2022-05-23 08:25
31715,2022-05-22 22:09
31716,2022-05-21 21:34
31717,2022-05-21 13:20
31718,2022-05-21 06:35
31719,2022-05-21 06:31
31720,2022-05-20 19:58
31721,2022-05-20 08:47
31722,2022-05-19 16:57
31723,2022-05-19 08:42
31724,2022-05-19 08:41
31725,2022-05-19 00:20
31726,2022-05-18 15:38
31727,2022-05-18 15:22
31728,2022-05-18 09:37
31729,2022-05-17 16:52
31730,2022-05-17 16:27
31731,2022-05-17 12:34
31732,2022-05-17 01:04
31733,2022-05-16 13:04
31734,2022-05-16 12:11
31735,2022-05-15 10:39
31736,2022-05-14 13:44
31737,2022-05-14 10:41
31738,2022-05-13 22:37
31739,2022-05-13 15:40
31740,2022-05-13 13:39
31741,2022-05-13 13:38
31742,2022-05-13 11:35
31743,2022-05-13 11:29
31744,2022-05-13 10:48
31745,2022-05-13 10:47
31746,2022-05-12 22:59
31747,2022-05-12 10:16
31748,2022-05-12 10:16
31749,2022-05-12 10:15
31750,2022-05-12 10:15
31751,2022-05-12 09:41
31752,2022-05-11 14:11
31753,2022-05-11 11:02
31754,2022-05-11 09:30
31755,2022-05-11 08:30
31756,2022-05-10 12:37
31757,2022-05-10 11:57
31758,2022-05-09 16:24
31759,2022-05-09 11:00
31760,2022-05-09 10:13
31761,2022-05-09 03:15
31762,2022-05-08 21:28
31763,2022-05-07 19:44
31764,2022-05-06 16:56
31765,2022-05-06 16:33
31766,2022-05-06 09:32
31767,2022-05-06 09:27
31768,2022-05-06 07:41
31769,2022-05-05 22:48
31770,2022-05-05 18:01
31771,2022-05-05 15:57
31772,2022-05-05 12:24
31773,2022-05-05 11:47
31774,2022-05-05 09:33
31775,2022-05-04 23:31
31776,2022-05-04 12:32
31777,2022-05-04 11:50
31778,2022-05-04 03:49
31779,2022-05-04 03:30
31780,2022-05-04 03:18
31781,2022-04-30 11:19
31782,2022-04-29 22:15
31783,2022-04-29 12:51
31784,2022-04-29 12:42
31785,2022-04-29 12:02
31786,2022-04-28 09:57
31787,2022-04-28 07:38
31788,2022-04-27 12:04
31789,2022-04-27 11:41
31790,2022-04-27 08:01
31791,2022-04-26 10:25
31792,2022-04-25 16:46
31793,2022-04-25 05:20
31794,2022-04-24 12:06
31795,2022-04-23 11:26
31796,2022-04-22 22:39
31797,2022-04-22 12:21
31798,2022-04-21 16:56
31799,2022-04-20 11:37
31800,2022-04-20 09:04
31801,2022-04-20 06:33
31802,2022-04-18 17:53
31803,2022-04-18 17:48
31804,2022-04-18 14:53
31805,2022-04-15 15:44
31806,2022-04-15 15:24
31807,2022-04-15 14:06
31808,2022-04-15 10:55
31809,2022-04-15 10:51
31810,2022-04-15 10:16
31811,2022-04-15 09:56
31812,2022-04-15 09:19
31813,2022-04-15 08:51
31814,2022-04-14 15:48
31815,2022-04-14 10:00
31816,2022-04-14 09:16
31817,2022-04-14 09:14
31818,2022-04-14 08:41
31819,2022-04-13 11:02
31820,2022-04-13 09:52
31821,2022-04-12 14:13
31822,2022-04-12 14:10
31823,2022-04-12 05:17
31824,2022-04-11 13:51
31825,2022-04-11 10:51
31826,2022-04-11 08:57
31827,2022-04-11 08:47
31828,2022-04-09 20:02
31829,2022-04-08 22:47
31830,2022-04-08 16:49
31831,2022-04-08 11:21
31832,2022-04-08 09:33
31833,2022-04-07 13:56
31834,2022-04-07 13:48
31835,2022-04-07 12:10
31836,2022-04-06 12:59
31837,2022-04-05 15:29
31838,2022-04-05 12:53
31839,2022-04-05 12:49
31840,2022-04-05 11:46
31841,2022-04-05 11:43
31842,2022-04-05 10:04
31843,2022-04-05 08:13
31844,2022-04-05 04:35
31845,2022-04-05 01:51
31846,2022-04-04 09:21
31847,2022-04-04 02:27
31848,2022-04-02 12:09
31849,2022-04-01 17:01
31850,2022-04-01 16:58
31851,2022-04-01 16:45
31852,2022-04-01 15:55
31853,2022-04-01 10:24
31854,2022-04-01 10:23
31855,2022-03-31 18:54
31856,2022-03-31 17:08
31857,2022-03-31 15:06
31858,2022-03-31 15:00
31859,2022-03-31 11:19
31860,2022-03-31 11:15
31861,2022-03-31 01:17
31862,2022-03-30 16:40
31863,2022-03-29 15:56
31864,2022-03-29 15:14
31865,2022-03-29 13:06
31866,2022-03-29 12:40
31867,2022-03-26 14:32
31868,2022-03-26 11:09
31869,2022-03-25 22:19
31870,2022-03-25 17:00
31871,2022-03-25 15:25
31872,2022-03-25 12:11
31873,2022-03-25 12:10
31874,2022-03-24 23:05
31875,2022-03-24 19:57
31876,2022-03-24 18:45
31877,2022-03-24 18:29
31878,2022-03-24 11:03
31879,2022-03-23 21:15
31880,2022-03-23 16:46
31881,2022-03-23 16:38
31882,2022-03-23 16:29
31883,2022-03-23 09:15
31884,2022-03-20 18:44
31885,2022-03-18 12:43
31886,2022-03-18 12:06
31887,2022-03-18 11:33
31888,2022-03-18 10:52
31889,2022-03-16 14:12
31890,2022-03-16 12:47
31891,2022-03-13 19:41
31892,2022-03-10 22:29
31893,2022-03-10 14:13
31894,2022-03-10 12:43
31895,2022-03-08 13:29
31896,2022-03-07 23:30
31897,2022-03-07 14:42
31898,2022-03-07 12:31
31899,2022-03-07 09:42
31900,2022-03-06 17:48
31901,2022-03-06 17:44
31902,2022-03-05 21:18
31903,2022-03-05 12:29
31904,2022-03-04 15:48
31905,2022-03-04 13:39
31906,2022-03-04 13:11
31907,2022-03-04 13:10
31908,2022-03-04 11:16
31909,2022-03-03 10:49
31910,2022-03-02 13:40
31911,2022-03-02 12:59
31912,2022-03-02 12:58
31913,2022-03-01 23:30
31914,2022-03-01 15:18
31915,2022-03-01 12:48
31916,2022-02-28 22:05
31917,2022-02-28 18:55
31918,2022-02-28 17:04
31919,2022-02-28 14:29
31920,2022-02-28 13:47
31921,2022-02-28 13:27
31922,2022-02-27 15:43
31923,2022-02-25 16:03
31924,2022-02-25 15:51
31925,2022-02-25 14:10
31926,2022-02-25 09:26
31927,2022-02-24 17:46
31928,2022-02-24 09:51
31929,2022-02-23 16:38
31930,2022-02-22 16:51
31931,2022-02-22 15:09
31932,2022-02-22 11:51
31933,2022-02-22 11:27
31934,2022-02-22 08:52
31935,2022-02-21 14:41
31936,2022-02-21 13:55
31937,2022-02-20 11:41
31938,2022-02-20 07:25
31939,2022-02-18 21:57
31940,2022-02-18 11:45
31941,2022-02-18 10:39
31942,2022-02-15 21:34
31943,2022-02-15 20:19
31944,2022-02-15 17:30
31945,2022-02-15 12:40
31946,2022-02-15 08:50
31947,2022-02-14 16:13
31948,2022-02-14 12:46
31949,2022-02-14 09:31
31950,2022-02-12 19:17
31951,2022-02-12 16:21
31952,2022-02-11 20:57
31953,2022-02-11 16:55
31954,2022-02-11 11:13
31955,2022-02-11 10:59
31956,2022-02-11 09:27
31957,2022-02-10 12:14
31958,2022-02-10 12:08
31959,2022-02-10 00:20
31960,2022-02-09 14:36
31961,2022-02-08 15:27
31962,2022-02-03 12:11
31963,2022-02-01 22:57
31964,2022-02-01 17:25
31965,2022-02-01 16:52
31966,2022-01-28 17:03
31967,2022-01-23 12:38
31968,2022-01-21 09:44
31969,2022-01-13 16:53
31970,2022-01-12 15:30
31971,2022-01-04 14:23
31972,2022-01-01 13:59
31973,2021-12-30 14:09
31974,2021-12-30 13:48
31975,2021-12-29 02:06
31976,2021-12-24 11:59
31977,2021-12-23 06:13
31978,2021-12-23 05:58
31979,2021-12-22 21:05
31980,2021-12-22 21:03
31981,2021-12-22 21:03
31982,2021-12-21 14:26
31983,2021-12-20 09:49
31984,2021-12-19 09:16
31985,2021-12-19 09:13
31986,2021-12-14 01:06
31987,2021-12-13 11:39
31988,2021-12-13 08:47
31989,2021-12-12 18:45
31990,2021-12-11 00:29
31991,2021-12-10 23:50
31992,2021-12-10 23:13
31993,2021-12-09 10:43
31994,2021-12-07 11:31
31995,2021-12-07 09:54
31996,2021-12-06 21:51
31997,2021-12-03 18:47
31998,2021-11-29 23:59
31999,2021-11-29 23:56
32000,2021-11-29 23:27
32001,2021-11-26 13:12
32002,2021-11-26 13:12
32003,2021-11-26 09:25
32004,2021-11-26 08:58
32005,2021-11-26 08:58
32006,2021-11-24 11:50
32007,2021-11-19 16:47
32008,2021-11-16 12:11
32009,2021-11-16 11:03
32010,2021-11-15 14:12
32011,2021-11-14 09:48
32012,2021-11-12 08:41
32013,2021-11-11 16:46
32014,2021-11-11 12:21
32015,2021-11-10 12:01
32016,2021-11-06 12:30
32017,2021-11-04 09:45
32018,2021-11-03 11:51
32019,2021-11-03 09:29
32020,2021-11-02 15:49
32021,2021-11-02 14:16
32022,2021-11-02 13:19
32023,2021-10-27 12:59
32024,2021-10-27 11:42
32025,2021-10-26 23:03
32026,2021-10-22 12:27
32027,2021-10-21 12:37
32028,2021-10-17 20:05
32029,2021-10-16 01:55
32030,2021-10-13 16:26
32031,2021-10-11 10:52
32032,2021-10-10 23:39
32033,2021-10-07 09:43
32034,2021-10-04 14:42
32035,2021-09-30 18:14
32036,2021-09-07 16:39
32037,2021-09-06 12:44
32038,2021-09-06 12:43
32039,2021-09-06 12:41
32040,2021-08-04 17:19
32041,2021-08-04 14:09
32042,2021-07-30 13:36
32043,2021-07-30 13:32
32044,2021-07-27 15:00
32045,2021-06-07 00:47
32046,2021-05-27 08:32
32047,2022-06-09 07:15
32048,2022-06-09 05:44
32049,2022-06-08 21:30
32050,2022-06-08 21:15
32051,2022-06-08 19:58
32052,2022-06-08 19:53
32053,2022-06-08 19:53
32054,2022-06-08 19:53
32055,2022-06-08 19:52
32056,2022-06-08 19:52
32057,2022-06-08 18:39
32058,2022-06-08 18:25
32059,2022-06-09 13:44
32060,2022-06-10 08:09
32061,2022-06-10 08:09
32062,2022-06-10 08:08
32063,2022-06-10 08:07
32064,2022-06-10 07:21
32065,2022-06-09 20:29
32066,2022-06-09 18:17
32067,2022-06-09 15:35
32068,2022-06-09 13:44
32069,2022-06-09 12:57
32070,2022-06-09 13:44
32071,2022-06-09 10:24
32072,2022-06-09 09:49
32073,2022-06-09 08:54
32074,2022-06-07 17:29
32075,2022-06-07 15:35
32076,2022-06-07 13:35
32077,2022-06-07 12:46
32078,2022-06-07 09:49
32079,2022-06-06 08:12
32080,2022-06-05 18:39
32081,2022-06-09 15:35
32082,2022-06-05 17:33
32083,2022-06-05 15:39
32084,2022-06-05 11:45
32085,2022-06-05 06:36
32086,2022-06-04 17:28
32087,2022-06-10 20:36
32088,2022-06-10 17:53
32089,2022-06-10 15:14
32090,2022-06-10 13:43
32091,2022-06-10 10:30
32092,2022-06-09 15:35
32093,2022-06-10 09:22
32094,2022-06-10 09:21
32095,2022-06-10 09:10
32096,2022-06-09 13:51
32097,2022-06-09 13:36
32098,2022-06-09 13:03
32099,2022-06-09 09:01
32100,2022-06-08 13:55
32101,2022-06-08 09:20
32102,2022-06-07 13:57
32103,2022-06-09 13:44
32104,2022-06-07 13:10
32105,2022-06-07 10:40
32106,2022-06-07 00:47
32107,2022-06-07 00:35
32108,2022-06-06 16:21
32109,2022-06-06 14:12
32110,2022-06-06 13:55
32111,2022-06-06 13:45
32112,2022-06-06 07:21
32113,2022-06-05 23:28
32114,2022-06-09 13:44
32115,2022-06-05 17:45
32116,2022-06-05 09:47
32117,2022-06-04 08:20
32118,2022-06-10 13:25
32119,2022-06-10 12:01
32120,2022-06-10 12:00
32121,2022-06-10 11:56
32122,2022-06-10 11:56
32123,2022-06-10 11:54
32124,2022-06-10 10:49
32125,2022-06-09 15:35
32126,2022-06-10 10:47
32127,2022-06-10 10:04
32128,2022-06-10 09:52
32129,2022-05-27 08:30
32130,2022-05-27 08:22
32131,2022-05-27 08:15
32132,2022-05-26 17:23
32133,2022-05-26 06:39
32134,2022-05-25 22:43
32135,2022-05-25 14:46
32136,2022-06-09 13:44
32137,2022-05-24 18:03
32138,2022-05-24 17:41
32139,2022-05-24 17:38
32140,2022-05-24 17:35
32141,2022-05-23 22:14
32142,2022-05-23 20:27
32143,2022-05-23 18:10
32144,2022-05-23 17:59
32145,2022-05-23 17:29
32146,2022-05-23 16:51
32147,2022-06-09 15:35
32148,2022-05-23 16:03
32149,2022-05-23 13:13
32150,2022-05-23 12:54
32151,2022-05-23 09:53
32152,2022-05-23 08:25
32153,2022-05-22 22:09
32154,2022-05-21 21:34
32155,2022-05-21 13:20
32156,2022-05-21 06:35
32157,2022-05-21 06:31
32158,2022-06-09 15:35
32159,2022-05-20 19:58
32160,2022-05-20 08:47
32161,2022-05-19 16:57
32162,2022-05-19 08:42
32163,2022-05-19 08:41
32164,2022-05-19 00:20
32165,2022-05-18 15:38
32166,2022-05-18 15:22
32167,2022-05-18 09:37
32168,2022-05-17 16:52
32169,2022-06-09 13:44
32170,2022-05-17 16:27
32171,2022-05-17 12:34
32172,2022-05-17 01:04
32173,2022-05-16 13:04
32174,2022-05-16 12:11
32175,2022-05-15 10:39
32176,2022-05-14 13:44
32177,2022-05-14 10:41
32178,2022-05-13 22:37
32179,2022-05-13 15:40
32180,2022-06-09 15:35
32181,2022-05-13 13:39
32182,2022-05-13 13:38
32183,2022-05-13 11:35
32184,2022-05-13 11:29
32185,2022-05-13 10:48
32186,2022-05-13 10:47
32187,2022-05-12 22:59
32188,2022-05-12 10:16
32189,2022-05-12 10:16
32190,2022-05-12 10:15
32191,2022-06-09 13:44
32192,2022-05-12 10:15
32193,2022-05-12 09:41
32194,2022-05-11 14:11
32195,2022-05-11 11:02
32196,2022-05-11 09:30
32197,2022-05-11 08:30
32198,2022-05-10 12:37
32199,2022-05-10 11:57
32200,2022-05-09 16:24
32201,2022-05-09 11:00
32202,2022-06-09 15:35
32203,2022-05-09 03:15
32204,2022-05-08 21:28
32205,2022-05-07 19:44
32206,2022-05-06 16:56
32207,2022-05-06 16:33
32208,2022-05-06 09:32
32209,2022-05-06 09:27
32210,2022-05-06 07:41
32211,2022-05-05 22:48
32212,2022-05-05 18:01
32213,2022-06-09 13:44
32214,2022-05-05 15:57
32215,2022-05-05 11:47
32216,2022-05-05 09:33
32217,2022-05-04 23:31
32218,2022-05-04 12:32
32219,2022-05-04 11:50
32220,2022-05-04 03:49
32221,2022-05-04 03:30
32222,2022-05-04 03:18
32223,2022-04-30 11:19
32224,2022-06-09 13:44
32225,2022-04-29 22:15
32226,2022-04-29 12:51
32227,2022-04-29 12:42
32228,2022-04-29 12:02
32229,2022-04-28 09:57
32230,2022-04-28 07:38
32231,2022-04-27 12:04
32232,2022-04-27 11:41
32233,2022-04-27 08:01
32234,2022-04-26 10:25
32235,2022-06-09 13:44
32236,2022-04-25 16:46
32237,2022-04-25 05:20
32238,2022-04-24 12:06
32239,2022-04-23 11:26
32240,2022-04-22 22:39
32241,2022-04-22 12:21
32242,2022-04-21 16:56
32243,2022-04-20 11:37
32244,2022-04-20 09:04
32245,2022-04-20 06:33
32246,2022-06-09 13:44
32247,2022-04-18 17:53
32248,2022-04-18 17:48
32249,2022-04-18 14:53
32250,2022-04-15 15:44
32251,2022-04-15 15:24
32252,2022-04-15 14:06
32253,2022-04-15 10:55
32254,2022-04-15 10:51
32255,2022-04-15 10:16
32256,2022-04-15 09:56
32257,2022-06-09 13:44
32258,2022-04-15 09:19
32259,2022-04-15 08:51
32260,2022-04-14 15:48
32261,2022-04-14 10:00
32262,2022-04-14 09:16
32263,2022-04-14 09:14
32264,2022-04-14 08:41
32265,2022-04-13 11:02
32266,2022-04-13 09:52
32267,2022-04-12 14:13
32268,2022-06-09 13:44
32269,2022-04-12 14:10
32270,2022-04-12 05:17
32271,2022-04-11 13:51
32272,2022-04-11 10:51
32273,2022-04-11 08:57
32274,2022-04-11 08:47
32275,2022-04-09 20:02
32276,2022-04-08 22:47
32277,2022-04-08 16:49
32278,2022-04-08 11:21
32279,2022-06-09 15:35
32280,2022-04-08 09:33
32281,2022-04-07 13:56
32282,2022-04-07 13:48
32283,2022-04-07 12:10
32284,2022-04-06 12:59
32285,2022-04-05 15:29
32286,2022-04-05 12:53
32287,2022-04-05 12:49
32288,2022-04-05 11:46
32289,2022-04-05 11:43
32290,2022-06-09 13:44
32291,2022-04-05 10:04
32292,2022-04-05 08:13
32293,2022-04-05 04:35
32294,2022-04-05 01:51
32295,2022-04-04 09:21
32296,2022-04-04 02:27
32297,2022-04-02 12:09
32298,2022-04-01 17:01
32299,2022-04-01 16:58
32300,2022-04-01 16:45
32301,2022-06-09 13:44
32302,2022-04-01 15:55
32303,2022-04-01 10:24
32304,2022-04-01 10:23
32305,2022-03-31 18:54
32306,2022-03-31 17:08
32307,2022-03-31 15:06
32308,2022-03-31 15:00
32309,2022-03-31 11:19
32310,2022-03-31 11:15
32311,2022-03-31 01:17
32312,2022-06-09 15:35
32313,2022-03-30 16:40
32314,2022-03-29 15:56
32315,2022-03-29 15:14
32316,2022-03-29 13:06
32317,2022-03-29 12:40
32318,2022-03-26 14:32
32319,2022-03-26 11:09
32320,2022-03-25 22:19
32321,2022-03-25 17:00
32322,2022-03-25 15:25
32323,2022-06-09 15:35
32324,2022-03-25 12:11
32325,2022-03-25 12:10
32326,2022-03-24 23:05
32327,2022-03-24 19:57
32328,2022-03-24 18:45
32329,2022-03-24 18:29
32330,2022-03-24 11:03
32331,2022-03-23 21:15
32332,2022-03-23 16:46
32333,2022-03-23 16:38
32334,2022-06-09 13:44
32335,2022-03-23 16:29
32336,2022-03-23 09:15
32337,2022-03-20 18:44
32338,2022-03-18 12:43
32339,2022-03-18 12:06
32340,2022-03-18 11:33
32341,2022-03-18 10:52
32342,2022-03-16 14:12
32343,2022-03-16 12:47
32344,2022-03-13 19:41
32345,2022-06-09 13:44
32346,2022-03-10 22:29
32347,2022-03-10 14:13
32348,2022-03-10 12:43
32349,2022-03-08 13:29
32350,2022-03-07 23:30
32351,2022-03-07 14:42
32352,2022-03-07 12:31
32353,2022-03-07 09:42
32354,2022-03-06 17:48
32355,2022-03-06 17:44
32356,2022-06-09 15:35
32357,2022-03-05 21:18
32358,2022-03-05 12:29
32359,2022-03-04 15:48
32360,2022-03-04 13:39
32361,2022-03-04 13:11
32362,2022-03-04 13:10
32363,2022-03-04 11:16
32364,2022-03-03 10:49
32365,2022-03-02 13:40
32366,2022-03-02 12:59
32367,2022-06-09 13:44
32368,2022-03-02 12:58
32369,2022-03-01 23:30
32370,2022-03-01 15:18
32371,2022-03-01 12:48
32372,2022-02-28 22:05
32373,2022-02-28 18:55
32374,2022-02-28 17:04
32375,2022-02-28 14:29
32376,2022-02-28 13:47
32377,2022-02-28 13:27
32378,2022-06-09 13:44
32379,2022-02-27 15:43
32380,2022-02-25 16:03
32381,2022-02-25 15:51
32382,2022-02-25 14:10
32383,2022-02-25 09:26
32384,2022-02-24 17:46
32385,2022-02-24 09:51
32386,2022-02-23 16:38
32387,2022-02-22 16:51
32388,2022-02-22 15:09
32389,2022-06-09 13:44
